date,temperature_2m_mean,apparent_temperature_mean,weather_code
2025-12-10,10.1,8.8,61
2025-12-11,8.7,6.9,3
2025-12-12,8.7,6.3,3
2025-12-13,6.5,4.5,2
2025-12-14,5.3,2.7,0
2025-12-15,10.0,6.5,61
2025-12-16,10.3,7.8,3
2025-12-17,7.5,5.4,51
2025-12-18,10.1,6.3,3
2025-12-19,10.4,8.3,53
2025-12-20,8.8,7.0,51
2025-12-21,9.3,6.8,63
2025-12-22,5.1,2.8,61
2025-12-23,5.2,2.7,53
2025-12-24,3.5,-1.8,3
2025-12-25,2.1,-1.8,3
2025-12-26,4.5,1.0,3
2025-12-27,4.3,0.6,1
2025-12-28,3.7,-0.1,0
2025-12-29,0.4,-2.8,0
2025-12-30,-0.4,-5.2,3
2025-12-31,-0.4,-6.0,0
